location,sublocation,station,date,depth_m,parameter,units,parmUnit,result
Conestogo Lake,LA,cle,2018-05-23,7,NO3.N,mgN/L,NO3.N_mgN.L,4
Conestogo Lake,LA,cle,2018-05-23,10,NO3.N,mgN/L,NO3.N_mgN.L,4
Conestogo Lake,LA,cleif,2018-05-23,0.5,NO3.N,mgN/L,NO3.N_mgN.L,1.73
Conestogo Lake,LA,clw,2018-05-23,2,NO3.N,mgN/L,NO3.N_mgN.L,3.98
Conestogo Lake,LA,clw,2018-05-23,7,NO3.N,mgN/L,NO3.N_mgN.L,4.45
Conestogo Lake,LA,clw,2018-05-23,12,NO3.N,mgN/L,NO3.N_mgN.L,4.52
Conestogo Lake,LA,clc,2018-05-28,2,NO3.N,mgN/L,NO3.N_mgN.L,3.93
Conestogo Lake,LA,clc,2018-05-28,7,NO3.N,mgN/L,NO3.N_mgN.L,4.09
Conestogo Lake,LA,clc,2018-05-28,18,NO3.N,mgN/L,NO3.N_mgN.L,3.82
Conestogo Lake,LA,cle,2018-05-28,2,NO3.N,mgN/L,NO3.N_mgN.L,3.62
Conestogo Lake,LA,cle,2018-05-28,7,NO3.N,mgN/L,NO3.N_mgN.L,3.65
Conestogo Lake,LA,cle,2018-05-28,10,NO3.N,mgN/L,NO3.N_mgN.L,3.42
Conestogo Lake,LA,cleif,2018-05-28,0.5,NO3.N,mgN/L,NO3.N_mgN.L,1.59
Conestogo Lake,LA,clw,2018-05-28,2,NO3.N,mgN/L,NO3.N_mgN.L,3.93
Conestogo Lake,LA,clw,2018-05-28,7,NO3.N,mgN/L,NO3.N_mgN.L,4.05
Conestogo Lake,LA,clw,2018-05-28,11.8,NO3.N,mgN/L,NO3.N_mgN.L,3.99
Conestogo Lake,LA,clc,2018-06-04,2,NO3.N,mgN/L,NO3.N_mgN.L,3.56
Conestogo Lake,LA,clc,2018-06-04,7,NO3.N,mgN/L,NO3.N_mgN.L,3.54
Conestogo Lake,LA,clc,2018-06-04,17.8,NO3.N,mgN/L,NO3.N_mgN.L,3.59
Conestogo Lake,LA,cle,2018-06-04,2,NO3.N,mgN/L,NO3.N_mgN.L,3.31
Conestogo Lake,LA,cle,2018-06-04,7,NO3.N,mgN/L,NO3.N_mgN.L,4.28
Conestogo Lake,LA,cle,2018-06-04,9,NO3.N,mgN/L,NO3.N_mgN.L,3.29
Conestogo Lake,LA,cleif,2018-06-04,0.5,NO3.N,mgN/L,NO3.N_mgN.L,8.75
Conestogo Lake,LA,clw,2018-06-04,2,NO3.N,mgN/L,NO3.N_mgN.L,3.65
Conestogo Lake,LA,clw,2018-06-04,7,NO3.N,mgN/L,NO3.N_mgN.L,3.98
Conestogo Lake,LA,clw,2018-06-04,11,NO3.N,mgN/L,NO3.N_mgN.L,3.78
Conestogo Lake,LA,clc,2018-06-11,2,NO3.N,mgN/L,NO3.N_mgN.L,3.59
Conestogo Lake,LA,clc,2018-06-11,7,NO3.N,mgN/L,NO3.N_mgN.L,3.69
Conestogo Lake,LA,clc,2018-06-11,17.8,NO3.N,mgN/L,NO3.N_mgN.L,3.84
Conestogo Lake,LA,cle,2018-06-11,2,NO3.N,mgN/L,NO3.N_mgN.L,3.77
Conestogo Lake,LA,cle,2018-06-11,7,NO3.N,mgN/L,NO3.N_mgN.L,5.31
Conestogo Lake,LA,cle,2018-06-11,9.2,NO3.N,mgN/L,NO3.N_mgN.L,4.38
Conestogo Lake,LA,cleif,2018-06-11,0.5,NO3.N,mgN/L,NO3.N_mgN.L,3.8
Conestogo Lake,LA,clw,2018-06-11,2,NO3.N,mgN/L,NO3.N_mgN.L,3.58
Conestogo Lake,LA,clw,2018-06-11,7,NO3.N,mgN/L,NO3.N_mgN.L,3.53
Conestogo Lake,LA,clw,2018-06-11,11.3,NO3.N,mgN/L,NO3.N_mgN.L,3.48
Conestogo Lake,LA,clc,2018-06-19,2,NO3.N,mgN/L,NO3.N_mgN.L,3.63
Conestogo Lake,LA,clc,2018-06-19,7,NO3.N,mgN/L,NO3.N_mgN.L,3.62
Conestogo Lake,LA,clc,2018-06-19,17,NO3.N,mgN/L,NO3.N_mgN.L,3.62
Conestogo Lake,LA,cle,2018-06-19,2,NO3.N,mgN/L,NO3.N_mgN.L,3.44
Conestogo Lake,LA,cle,2018-06-19,7,NO3.N,mgN/L,NO3.N_mgN.L,3.66
Conestogo Lake,LA,cle,2018-06-19,9.1,NO3.N,mgN/L,NO3.N_mgN.L,3.18
Conestogo Lake,LA,cleif,2018-06-19,0.5,NO3.N,mgN/L,NO3.N_mgN.L,2.1
Conestogo Lake,LA,clw,2018-06-19,2,NO3.N,mgN/L,NO3.N_mgN.L,3.6
Conestogo Lake,LA,clw,2018-06-19,7,NO3.N,mgN/L,NO3.N_mgN.L,3.56
Conestogo Lake,LA,clw,2018-06-19,10.8,NO3.N,mgN/L,NO3.N_mgN.L,3.21
Conestogo Lake,LA,clc,2018-06-21,2,NO3.N,mgN/L,NO3.N_mgN.L,3.65
Conestogo Lake,LA,clc,2018-06-21,7,NO3.N,mgN/L,NO3.N_mgN.L,3.62
Conestogo Lake,LA,clc,2018-06-21,17.3,NO3.N,mgN/L,NO3.N_mgN.L,3.62
Conestogo Lake,LA,cle,2018-06-21,2,NO3.N,mgN/L,NO3.N_mgN.L,3.4
Conestogo Lake,LA,cle,2018-06-21,7,NO3.N,mgN/L,NO3.N_mgN.L,3.47
Conestogo Lake,LA,cle,2018-06-21,8.9,NO3.N,mgN/L,NO3.N_mgN.L,2.92
Conestogo Lake,LA,cleif,2018-06-21,0.5,NO3.N,mgN/L,NO3.N_mgN.L,1.68
Conestogo Lake,LA,clw,2018-06-21,2,NO3.N,mgN/L,NO3.N_mgN.L,3.61
Conestogo Lake,LA,clw,2018-06-21,7,NO3.N,mgN/L,NO3.N_mgN.L,3.47
Conestogo Lake,LA,clw,2018-06-21,10.7,NO3.N,mgN/L,NO3.N_mgN.L,3.25
Conestogo Lake,LA,clc,2018-06-25,2,NO3.N,mgN/L,NO3.N_mgN.L,3.55
Conestogo Lake,LA,clc,2018-06-25,7,NO3.N,mgN/L,NO3.N_mgN.L,3.53
Conestogo Lake,LA,clc,2018-06-25,17.1,NO3.N,mgN/L,NO3.N_mgN.L,3.21
Conestogo Lake,LA,cle,2018-06-25,2,NO3.N,mgN/L,NO3.N_mgN.L,3.38
Conestogo Lake,LA,cle,2018-06-25,7,NO3.N,mgN/L,NO3.N_mgN.L,3.41
Conestogo Lake,LA,cle,2018-06-25,8.8,NO3.N,mgN/L,NO3.N_mgN.L,3.3
Conestogo Lake,LA,cleif,2018-06-25,0.5,NO3.N,mgN/L,NO3.N_mgN.L,0.43
Conestogo Lake,LA,clw,2018-06-25,2,NO3.N,mgN/L,NO3.N_mgN.L,3.51
Conestogo Lake,LA,clw,2018-06-25,7,NO3.N,mgN/L,NO3.N_mgN.L,3.54
Conestogo Lake,LA,clw,2018-06-25,10.7,NO3.N,mgN/L,NO3.N_mgN.L,3.36
Conestogo Lake,LA,clc,2018-06-28,2,NO3.N,mgN/L,NO3.N_mgN.L,3.54
Conestogo Lake,LA,clc,2018-06-28,7,NO3.N,mgN/L,NO3.N_mgN.L,3.48
Conestogo Lake,LA,clc,2018-06-28,16.8,NO3.N,mgN/L,NO3.N_mgN.L,2.44
Conestogo Lake,LA,cle,2018-06-28,2,NO3.N,mgN/L,NO3.N_mgN.L,3.45
Conestogo Lake,LA,cle,2018-06-28,7,NO3.N,mgN/L,NO3.N_mgN.L,2.44
Conestogo Lake,LA,cle,2018-06-28,8.6,NO3.N,mgN/L,NO3.N_mgN.L,2.66
Conestogo Lake,LA,cleif,2018-06-28,0.5,NO3.N,mgN/L,NO3.N_mgN.L,1.14
Conestogo Lake,LA,clw,2018-06-28,2,NO3.N,mgN/L,NO3.N_mgN.L,3.4
Conestogo Lake,LA,clw,2018-06-28,7,NO3.N,mgN/L,NO3.N_mgN.L,3.51
Conestogo Lake,LA,clw,2018-06-28,10.5,NO3.N,mgN/L,NO3.N_mgN.L,3.01
Conestogo Lake,LA,clc,2018-07-03,2,NO3.N,mgN/L,NO3.N_mgN.L,3.4
Conestogo Lake,LA,clc,2018-07-03,7,NO3.N,mgN/L,NO3.N_mgN.L,3.42
Conestogo Lake,LA,clc,2018-07-03,16.8,NO3.N,mgN/L,NO3.N_mgN.L,2.22
Conestogo Lake,LA,cle,2018-07-03,2,NO3.N,mgN/L,NO3.N_mgN.L,3.16
Conestogo Lake,LA,cle,2018-07-03,7,NO3.N,mgN/L,NO3.N_mgN.L,2.77
Conestogo Lake,LA,cle,2018-07-03,8.4,NO3.N,mgN/L,NO3.N_mgN.L,2.02
Conestogo Lake,LA,cleif,2018-07-03,0.5,NO3.N,mgN/L,NO3.N_mgN.L,1.19
Conestogo Lake,LA,clw,2018-07-03,2,NO3.N,mgN/L,NO3.N_mgN.L,3.36
Conestogo Lake,LA,clw,2018-07-03,7,NO3.N,mgN/L,NO3.N_mgN.L,3.34
Conestogo Lake,LA,clw,2018-07-03,10.6,NO3.N,mgN/L,NO3.N_mgN.L,2.93
Conestogo Lake,LA,clc,2018-07-05,2,NO3.N,mgN/L,NO3.N_mgN.L,3.37
Conestogo Lake,LA,clc,2018-07-05,7,NO3.N,mgN/L,NO3.N_mgN.L,3.38
Conestogo Lake,LA,clc,2018-07-05,16.4,NO3.N,mgN/L,NO3.N_mgN.L,2.97
Conestogo Lake,LA,cle,2018-07-05,2,NO3.N,mgN/L,NO3.N_mgN.L,3
Conestogo Lake,LA,cle,2018-07-05,7,NO3.N,mgN/L,NO3.N_mgN.L,1.81
Conestogo Lake,LA,cle,2018-07-05,8.2,NO3.N,mgN/L,NO3.N_mgN.L,1.71
Conestogo Lake,LA,cleif,2018-07-05,0.5,NO3.N,mgN/L,NO3.N_mgN.L,1.38
Conestogo Lake,LA,clw,2018-07-05,2,NO3.N,mgN/L,NO3.N_mgN.L,3.32
Conestogo Lake,LA,clw,2018-07-05,7,NO3.N,mgN/L,NO3.N_mgN.L,3.37
Conestogo Lake,LA,clw,2018-07-05,9.9,NO3.N,mgN/L,NO3.N_mgN.L,3.15
Conestogo Lake,LA,clc,2018-07-09,2,NO3.N,mgN/L,NO3.N_mgN.L,3.37
Conestogo Lake,LA,clc,2018-07-09,7,NO3.N,mgN/L,NO3.N_mgN.L,3.26
Conestogo Lake,LA,clc,2018-07-09,16.3,NO3.N,mgN/L,NO3.N_mgN.L,2.16
Conestogo Lake,LA,cle,2018-07-09,2,NO3.N,mgN/L,NO3.N_mgN.L,3.08
Conestogo Lake,LA,cle,2018-07-09,7.9,NO3.N,mgN/L,NO3.N_mgN.L,2.23
Conestogo Lake,LA,cleif,2018-07-09,0.5,NO3.N,mgN/L,NO3.N_mgN.L,0.65
Conestogo Lake,LA,clw,2018-07-09,2,NO3.N,mgN/L,NO3.N_mgN.L,3.25
Conestogo Lake,LA,clw,2018-07-09,7,NO3.N,mgN/L,NO3.N_mgN.L,3.26
Conestogo Lake,LA,clw,2018-07-09,9.8,NO3.N,mgN/L,NO3.N_mgN.L,2.72
Conestogo Lake,LA,clc,2018-07-12,2,NO3.N,mgN/L,NO3.N_mgN.L,3.31
Conestogo Lake,LA,clc,2018-07-12,7,NO3.N,mgN/L,NO3.N_mgN.L,3.16
Conestogo Lake,LA,clc,2018-07-12,15.9,NO3.N,mgN/L,NO3.N_mgN.L,2.35
Conestogo Lake,LA,cle,2018-07-12,2,NO3.N,mgN/L,NO3.N_mgN.L,2.9
Conestogo Lake,LA,cle,2018-07-12,7.7,NO3.N,mgN/L,NO3.N_mgN.L,1.73
Conestogo Lake,LA,cleif,2018-07-12,0.5,NO3.N,mgN/L,NO3.N_mgN.L,1.05
Conestogo Lake,LA,clw,2018-07-12,2,NO3.N,mgN/L,NO3.N_mgN.L,3.26
Conestogo Lake,LA,clw,2018-07-12,7,NO3.N,mgN/L,NO3.N_mgN.L,2.78
Conestogo Lake,LA,clw,2018-07-12,9.6,NO3.N,mgN/L,NO3.N_mgN.L,2.89
Conestogo Lake,LA,clc,2018-07-16,2,NO3.N,mgN/L,NO3.N_mgN.L,3.24
Conestogo Lake,LA,clc,2018-07-16,7,NO3.N,mgN/L,NO3.N_mgN.L,3.09
Conestogo Lake,LA,clc,2018-07-16,15.3,NO3.N,mgN/L,NO3.N_mgN.L,2.63
Conestogo Lake,LA,cle,2018-07-16,2,NO3.N,mgN/L,NO3.N_mgN.L,2.54
Conestogo Lake,LA,cle,2018-07-16,7.4,NO3.N,mgN/L,NO3.N_mgN.L,1.54
Conestogo Lake,LA,cleif,2018-07-16,0.5,NO3.N,mgN/L,NO3.N_mgN.L,1.06
Conestogo Lake,LA,clw,2018-07-16,2,NO3.N,mgN/L,NO3.N_mgN.L,3.13
Conestogo Lake,LA,clw,2018-07-16,7,NO3.N,mgN/L,NO3.N_mgN.L,2.64
Conestogo Lake,LA,clw,2018-07-16,9.5,NO3.N,mgN/L,NO3.N_mgN.L,2.47
Conestogo Lake,LA,clc,2018-07-19,2,NO3.N,mgN/L,NO3.N_mgN.L,3.14
Conestogo Lake,LA,clc,2018-07-19,7,NO3.N,mgN/L,NO3.N_mgN.L,2.91
Conestogo Lake,LA,clc,2018-07-19,15.5,NO3.N,mgN/L,NO3.N_mgN.L,2.08
Conestogo Lake,LA,cle,2018-07-19,2,NO3.N,mgN/L,NO3.N_mgN.L,2.82
Conestogo Lake,LA,cle,2018-07-19,7.5,NO3.N,mgN/L,NO3.N_mgN.L,1.75
Conestogo Lake,LA,cleif,2018-07-19,0.5,NO3.N,mgN/L,NO3.N_mgN.L,0.08
Conestogo Lake,LA,clw,2018-07-19,2,NO3.N,mgN/L,NO3.N_mgN.L,3.06
Conestogo Lake,LA,clw,2018-07-19,7,NO3.N,mgN/L,NO3.N_mgN.L,2.97
Conestogo Lake,LA,clw,2018-07-19,9.1,NO3.N,mgN/L,NO3.N_mgN.L,2.28
Conestogo Lake,LA,clc,2018-07-23,2,NO3.N,mgN/L,NO3.N_mgN.L,2.88
Conestogo Lake,LA,clc,2018-07-23,7,NO3.N,mgN/L,NO3.N_mgN.L,2.86
Conestogo Lake,LA,clc,2018-07-23,15,NO3.N,mgN/L,NO3.N_mgN.L,2.6
Conestogo Lake,LA,cle,2018-07-23,2,NO3.N,mgN/L,NO3.N_mgN.L,2.57
Conestogo Lake,LA,cle,2018-07-23,7,NO3.N,mgN/L,NO3.N_mgN.L,1.81
Conestogo Lake,LA,cleif,2018-07-23,0.5,NO3.N,mgN/L,NO3.N_mgN.L,0.14
Conestogo Lake,LA,clw,2018-07-23,2,NO3.N,mgN/L,NO3.N_mgN.L,2.88
Conestogo Lake,LA,clw,2018-07-23,7,NO3.N,mgN/L,NO3.N_mgN.L,2.89
Conestogo Lake,LA,clw,2018-07-23,8.9,NO3.N,mgN/L,NO3.N_mgN.L,2.86
Conestogo Lake,LA,clc,2018-07-26,2,NO3.N,mgN/L,NO3.N_mgN.L,2.81
Conestogo Lake,LA,clc,2018-07-26,7,NO3.N,mgN/L,NO3.N_mgN.L,2.8
Conestogo Lake,LA,clc,2018-07-26,15,NO3.N,mgN/L,NO3.N_mgN.L,2.12
Conestogo Lake,LA,cle,2018-07-26,2,NO3.N,mgN/L,NO3.N_mgN.L,2.36
Conestogo Lake,LA,cle,2018-07-26,6.7,NO3.N,mgN/L,NO3.N_mgN.L,2.07
Conestogo Lake,LA,cleif,2018-07-26,0.5,NO3.N,mgN/L,NO3.N_mgN.L,0.11
Conestogo Lake,LA,clw,2018-07-26,2,NO3.N,mgN/L,NO3.N_mgN.L,2.73
Conestogo Lake,LA,clw,2018-07-26,7,NO3.N,mgN/L,NO3.N_mgN.L,2.76
Conestogo Lake,LA,clw,2018-07-26,8.6,NO3.N,mgN/L,NO3.N_mgN.L,2.55
Conestogo Lake,LA,clc,2018-07-30,2,NO3.N,mgN/L,NO3.N_mgN.L,2.67
Conestogo Lake,LA,clc,2018-07-30,7,NO3.N,mgN/L,NO3.N_mgN.L,2.6
Conestogo Lake,LA,clc,2018-07-30,14.7,NO3.N,mgN/L,NO3.N_mgN.L,1.39
Conestogo Lake,LA,cle,2018-07-30,2,NO3.N,mgN/L,NO3.N_mgN.L,2.26
Conestogo Lake,LA,cle,2018-07-30,6.5,NO3.N,mgN/L,NO3.N_mgN.L,1.73
Conestogo Lake,LA,cleif,2018-07-30,0.5,NO3.N,mgN/L,NO3.N_mgN.L,0.12
Conestogo Lake,LA,clw,2018-07-30,2,NO3.N,mgN/L,NO3.N_mgN.L,2.58
Conestogo Lake,LA,clw,2018-07-30,7,NO3.N,mgN/L,NO3.N_mgN.L,2.58
Conestogo Lake,LA,clw,2018-07-30,8.5,NO3.N,mgN/L,NO3.N_mgN.L,2.52
Conestogo Lake,LA,clc,2018-08-02,2,NO3.N,mgN/L,NO3.N_mgN.L,2.61
Conestogo Lake,LA,clc,2018-08-02,7,NO3.N,mgN/L,NO3.N_mgN.L,2.62
Conestogo Lake,LA,clc,2018-08-02,14.5,NO3.N,mgN/L,NO3.N_mgN.L,1.52
Conestogo Lake,LA,cle,2018-08-02,2,NO3.N,mgN/L,NO3.N_mgN.L,2.15
Conestogo Lake,LA,cle,2018-08-02,6.2,NO3.N,mgN/L,NO3.N_mgN.L,2.13
Conestogo Lake,LA,cleif,2018-08-02,0.5,NO3.N,mgN/L,NO3.N_mgN.L,0.12
Conestogo Lake,LA,clw,2018-08-02,2,NO3.N,mgN/L,NO3.N_mgN.L,2.51
Conestogo Lake,LA,clw,2018-08-02,7,NO3.N,mgN/L,NO3.N_mgN.L,2.5
Conestogo Lake,LA,clw,2018-08-02,8.2,NO3.N,mgN/L,NO3.N_mgN.L,2.2
Conestogo Lake,LA,clc,2018-08-09,2,NO3.N,mgN/L,NO3.N_mgN.L,2.31
Conestogo Lake,LA,clc,2018-08-09,7,NO3.N,mgN/L,NO3.N_mgN.L,2.46
Conestogo Lake,LA,clc,2018-08-09,14,NO3.N,mgN/L,NO3.N_mgN.L,1.6
Conestogo Lake,LA,cle,2018-08-09,2,NO3.N,mgN/L,NO3.N_mgN.L,1.82
Conestogo Lake,LA,cle,2018-08-09,5.8,NO3.N,mgN/L,NO3.N_mgN.L,1.7
Conestogo Lake,LA,cleif,2018-08-09,0.5,NO3.N,mgN/L,NO3.N_mgN.L,0.08
Conestogo Lake,LA,clw,2018-08-09,2,NO3.N,mgN/L,NO3.N_mgN.L,2.24
Conestogo Lake,LA,clw,2018-08-09,7.9,NO3.N,mgN/L,NO3.N_mgN.L,1.93
Conestogo Lake,LA,clc,2018-08-13,2,NO3.N,mgN/L,NO3.N_mgN.L,2.2
Conestogo Lake,LA,clc,2018-08-13,7,NO3.N,mgN/L,NO3.N_mgN.L,2.12
Conestogo Lake,LA,clc,2018-08-13,13.8,NO3.N,mgN/L,NO3.N_mgN.L,1.29
Conestogo Lake,LA,cle,2018-08-13,2,NO3.N,mgN/L,NO3.N_mgN.L,1.57
Conestogo Lake,LA,cle,2018-08-13,5.6,NO3.N,mgN/L,NO3.N_mgN.L,1.04
Conestogo Lake,LA,cleif,2018-08-13,0.5,NO3.N,mgN/L,NO3.N_mgN.L,0.09
Conestogo Lake,LA,clw,2018-08-13,2,NO3.N,mgN/L,NO3.N_mgN.L,2.13
Conestogo Lake,LA,clw,2018-08-13,7.7,NO3.N,mgN/L,NO3.N_mgN.L,1.82
Conestogo Lake,LA,clc,2018-08-16,2,NO3.N,mgN/L,NO3.N_mgN.L,2.04
Conestogo Lake,LA,clc,2018-08-16,7,NO3.N,mgN/L,NO3.N_mgN.L,1.94
Conestogo Lake,LA,clc,2018-08-16,13.3,NO3.N,mgN/L,NO3.N_mgN.L,1.23
Conestogo Lake,LA,cle,2018-08-16,2,NO3.N,mgN/L,NO3.N_mgN.L,1.64
Conestogo Lake,LA,cle,2018-08-16,5.1,NO3.N,mgN/L,NO3.N_mgN.L,1.2
Conestogo Lake,LA,cleif,2018-08-16,0.5,NO3.N,mgN/L,NO3.N_mgN.L,0.06
Conestogo Lake,LA,clw,2018-08-16,2,NO3.N,mgN/L,NO3.N_mgN.L,1.95
Conestogo Lake,LA,clw,2018-08-16,7.2,NO3.N,mgN/L,NO3.N_mgN.L,1.66
Conestogo Lake,LA,clc,2018-08-20,2,NO3.N,mgN/L,NO3.N_mgN.L,1.74
Conestogo Lake,LA,clc,2018-08-20,7,NO3.N,mgN/L,NO3.N_mgN.L,1.72
Conestogo Lake,LA,clc,2018-08-20,13,NO3.N,mgN/L,NO3.N_mgN.L,1.12
Conestogo Lake,LA,cle,2018-08-20,2,NO3.N,mgN/L,NO3.N_mgN.L,1.29
Conestogo Lake,LA,cle,2018-08-20,5,NO3.N,mgN/L,NO3.N_mgN.L,0.87
Conestogo Lake,LA,cleif,2018-08-20,0.5,NO3.N,mgN/L,NO3.N_mgN.L,0.61
Conestogo Lake,LA,clw,2018-08-20,2,NO3.N,mgN/L,NO3.N_mgN.L,1.7
Conestogo Lake,LA,clw,2018-08-20,6.8,NO3.N,mgN/L,NO3.N_mgN.L,1.37
Conestogo Lake,LA,clc,2018-08-23,2,NO3.N,mgN/L,NO3.N_mgN.L,1.54
Conestogo Lake,LA,clc,2018-08-23,7,NO3.N,mgN/L,NO3.N_mgN.L,1.55
Conestogo Lake,LA,clc,2018-08-23,13.5,NO3.N,mgN/L,NO3.N_mgN.L,1.2
Conestogo Lake,LA,cle,2018-08-23,2,NO3.N,mgN/L,NO3.N_mgN.L,1.15
Conestogo Lake,LA,cle,2018-08-23,5.4,NO3.N,mgN/L,NO3.N_mgN.L,3.84
Conestogo Lake,LA,cleif,2018-08-23,0.5,NO3.N,mgN/L,NO3.N_mgN.L,1.33
Conestogo Lake,LA,clw,2018-08-23,2,NO3.N,mgN/L,NO3.N_mgN.L,1.45
Conestogo Lake,LA,clw,2018-08-23,7.2,NO3.N,mgN/L,NO3.N_mgN.L,1.47
Conestogo Lake,LA,clc,2018-08-27,2,NO3.N,mgN/L,NO3.N_mgN.L,1.12
Conestogo Lake,LA,clc,2018-08-27,7,NO3.N,mgN/L,NO3.N_mgN.L,1.44
Conestogo Lake,LA,clc,2018-08-27,13.5,NO3.N,mgN/L,NO3.N_mgN.L,1.93
Conestogo Lake,LA,cle,2018-08-27,2,NO3.N,mgN/L,NO3.N_mgN.L,1.34
Conestogo Lake,LA,cle,2018-08-27,5.3,NO3.N,mgN/L,NO3.N_mgN.L,1.92
Conestogo Lake,LA,cleif,2018-08-27,0.5,NO3.N,mgN/L,NO3.N_mgN.L,2.44
Conestogo Lake,LA,clw,2018-08-27,2,NO3.N,mgN/L,NO3.N_mgN.L,1.37
Conestogo Lake,LA,clw,2018-08-27,7.2,NO3.N,mgN/L,NO3.N_mgN.L,1.2
Conestogo Lake,LA,clc,2018-08-30,2,NO3.N,mgN/L,NO3.N_mgN.L,1.45
Conestogo Lake,LA,clc,2018-08-30,7,NO3.N,mgN/L,NO3.N_mgN.L,1.48
Conestogo Lake,LA,clc,2018-08-30,13.1,NO3.N,mgN/L,NO3.N_mgN.L,1.36
Conestogo Lake,LA,cle,2018-08-30,2,NO3.N,mgN/L,NO3.N_mgN.L,1.2
Conestogo Lake,LA,cle,2018-08-30,5.1,NO3.N,mgN/L,NO3.N_mgN.L,1.09
Conestogo Lake,LA,cleif,2018-08-30,0.5,NO3.N,mgN/L,NO3.N_mgN.L,1.05
Conestogo Lake,LA,clw,2018-08-30,2,NO3.N,mgN/L,NO3.N_mgN.L,1.31
Conestogo Lake,LA,clw,2018-08-30,7.2,NO3.N,mgN/L,NO3.N_mgN.L,1.27
Conestogo Lake,LA,clc,2018-09-06,2,NO3.N,mgN/L,NO3.N_mgN.L,1.09
Conestogo Lake,LA,clc,2018-09-06,7,NO3.N,mgN/L,NO3.N_mgN.L,1.18
Conestogo Lake,LA,clc,2018-09-06,12.7,NO3.N,mgN/L,NO3.N_mgN.L,0.95
Conestogo Lake,LA,cle,2018-09-06,2,NO3.N,mgN/L,NO3.N_mgN.L,0.57
Conestogo Lake,LA,cle,2018-09-06,4.5,NO3.N,mgN/L,NO3.N_mgN.L,0.77
Conestogo Lake,LA,cleif,2018-09-06,0.5,NO3.N,mgN/L,NO3.N_mgN.L,0.17
Conestogo Lake,LA,clw,2018-09-06,2,NO3.N,mgN/L,NO3.N_mgN.L,1.01
Conestogo Lake,LA,clw,2018-09-06,6.7,NO3.N,mgN/L,NO3.N_mgN.L,1.1
Conestogo Lake,LA,clc,2018-09-13,2,NO3.N,mgN/L,NO3.N_mgN.L,0.97
Conestogo Lake,LA,clc,2018-09-13,7,NO3.N,mgN/L,NO3.N_mgN.L,0.89
Conestogo Lake,LA,clc,2018-09-13,12.5,NO3.N,mgN/L,NO3.N_mgN.L,0.84
Conestogo Lake,LA,cle,2018-09-13,0.5,NO3.N,mgN/L,NO3.N_mgN.L,0.86
Conestogo Lake,LA,clw,2018-09-13,0.5,NO3.N,mgN/L,NO3.N_mgN.L,0.94
Conestogo Lake,LA,clc,2018-09-17,2,NO3.N,mgN/L,NO3.N_mgN.L,0.86
Conestogo Lake,LA,clc,2018-09-17,7,NO3.N,mgN/L,NO3.N_mgN.L,0.83
Conestogo Lake,LA,clc,2018-09-17,11.5,NO3.N,mgN/L,NO3.N_mgN.L,0.52
Conestogo Lake,LA,cle,2018-09-17,2,NO3.N,mgN/L,NO3.N_mgN.L,0.53
Conestogo Lake,LA,cle,2018-09-17,4,NO3.N,mgN/L,NO3.N_mgN.L,0.19
Conestogo Lake,LA,cleif,2018-09-17,0.5,NO3.N,mgN/L,NO3.N_mgN.L,0.15
Conestogo Lake,LA,clw,2018-09-17,2,NO3.N,mgN/L,NO3.N_mgN.L,0.76
Conestogo Lake,LA,clw,2018-09-17,6,NO3.N,mgN/L,NO3.N_mgN.L,0.74
Conestogo Lake,LA,clc,2018-09-20,2,NO3.N,mgN/L,NO3.N_mgN.L,0.82
Conestogo Lake,LA,clc,2018-09-20,7,NO3.N,mgN/L,NO3.N_mgN.L,0.82
Conestogo Lake,LA,clc,2018-09-20,11.5,NO3.N,mgN/L,NO3.N_mgN.L,0.34
Conestogo Lake,LA,cle,2018-09-20,2,NO3.N,mgN/L,NO3.N_mgN.L,0.39
Conestogo Lake,LA,cle,2018-09-20,3.4,NO3.N,mgN/L,NO3.N_mgN.L,0.29
Conestogo Lake,LA,cleif,2018-09-20,0.5,NO3.N,mgN/L,NO3.N_mgN.L,0.09
Conestogo Lake,LA,clw,2018-09-20,2,NO3.N,mgN/L,NO3.N_mgN.L,0.64
Conestogo Lake,LA,clw,2018-09-20,5.3,NO3.N,mgN/L,NO3.N_mgN.L,0.64
Conestogo Lake,LA,clc,2018-09-27,2,NO3.N,mgN/L,NO3.N_mgN.L,0.73
Conestogo Lake,LA,clc,2018-09-27,7,NO3.N,mgN/L,NO3.N_mgN.L,0.62
Conestogo Lake,LA,clc,2018-09-27,11.3,NO3.N,mgN/L,NO3.N_mgN.L,0.61
Conestogo Lake,LA,cle,2018-09-27,2,NO3.N,mgN/L,NO3.N_mgN.L,0.24
Conestogo Lake,LA,cleif,2018-09-27,0.5,NO3.N,mgN/L,NO3.N_mgN.L,0.11
Conestogo Lake,LA,clw,2018-09-27,2,NO3.N,mgN/L,NO3.N_mgN.L,0.54
Conestogo Lake,LA,clw,2018-09-27,4.5,NO3.N,mgN/L,NO3.N_mgN.L,0.54
Conestogo Lake,LA,cleif,2018-10-04,0.5,NO3.N,mgN/L,NO3.N_mgN.L,0.14
Conestogo Lake,LA,clc,2017-06-21,2,NH4.N,mgN/L,NH4.N_mgN.L,0.07
Conestogo Lake,LA,clc,2017-06-21,7,NH4.N,mgN/L,NH4.N_mgN.L,0.08
Conestogo Lake,LA,clc,2017-06-21,16,NH4.N,mgN/L,NH4.N_mgN.L,0.17
